scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_cqi,cqi_count,cqi_max,cqi_min,duUeIndex,ri_max,sr_detected
00,baseline_clean,baseline,2026-03-25T19:52:00.000000Z,1774468320.0,115.0,15.0,34,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:52:01.000000Z,1774468321.0,116.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:52:02.000000Z,1774468322.0,117.0,15.0,34,15,15,0,1,3
00,baseline_clean,baseline,2026-03-25T19:52:03.000000Z,1774468323.0,118.0,15.0,34,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:52:04.000000Z,1774468324.0,119.0,15.0,35,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:52:05.000000Z,1774468325.0,120.0,15.0,32,15,15,0,1,1
00,baseline_clean,baseline,2026-03-25T19:52:06.000000Z,1774468326.0,121.0,15.0,34,15,15,0,1,2
00,baseline_clean,baseline,2026-03-25T19:52:07.000000Z,1774468327.0,122.0,15.0,34,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:40.000000Z,1774468360.0,0.0,15.0,3,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:41.000000Z,1774468361.0,1.0,15.0,42,15,15,0,1,5
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:42.000000Z,1774468362.0,2.0,15.0,42,15,15,0,1,8
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:43.000000Z,1774468363.0,3.0,15.0,36,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:44.000000Z,1774468364.0,4.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:45.000000Z,1774468365.0,5.0,15.0,37,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:46.000000Z,1774468366.0,6.0,15.0,38,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:47.000000Z,1774468367.0,7.0,15.0,31,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:49.000000Z,1774468369.0,9.0,15.0,70,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:50.000000Z,1774468370.0,10.0,15.0,36,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:52.000000Z,1774468372.0,12.0,15.0,34,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:53.000000Z,1774468373.0,13.0,15.0,35,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:54.000000Z,1774468374.0,14.0,15.0,36,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:55.000000Z,1774468375.0,15.0,15.0,37,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:56.000000Z,1774468376.0,16.0,15.0,36,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:57.000000Z,1774468377.0,17.0,15.0,38,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:58.000000Z,1774468378.0,18.0,15.0,36,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:52:59.000000Z,1774468379.0,19.0,15.0,38,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:00.000000Z,1774468380.0,20.0,15.0,38,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:01.000000Z,1774468381.0,21.0,15.0,36,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:02.000000Z,1774468382.0,22.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:03.000000Z,1774468383.0,23.0,15.0,37,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:53:04.000000Z,1774468384.0,24.0,15.0,35,15,15,0,1,1
