scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_sinr,cnt_sinr,cnt_tx,cons_max,duUeIndex,harq_failure,max_sinr,min_sinr,succ_tx
B1,baseline_indoor_los,baseline,2026-04-01T16:05:36.000000Z,1775059536.0,0.0,33.58,12,12,0,0,0,36,29,12
B1,baseline_indoor_los,baseline,2026-04-01T16:05:37.000000Z,1775059537.0,1.0,34.75,4,4,0,0,0,36,33,4
B1,baseline_indoor_los,baseline,2026-04-01T16:05:38.000000Z,1775059538.0,2.0,26.26,113,113,0,0,0,35,22,113
B1,baseline_indoor_los,baseline,2026-04-01T16:05:39.000000Z,1775059539.0,3.0,25.21,206,206,0,0,0,35,22,206
B1,baseline_indoor_los,baseline,2026-04-01T16:05:40.000000Z,1775059540.0,4.0,25.12,200,200,0,0,0,35,22,200
B1,baseline_indoor_los,baseline,2026-04-01T16:05:41.000000Z,1775059541.0,5.0,25.11,211,211,0,0,0,35,22,211
B1,baseline_indoor_los,baseline,2026-04-01T16:05:42.000000Z,1775059542.0,6.0,25.61,206,206,0,0,0,35,22,206
B1,baseline_indoor_los,baseline,2026-04-01T16:05:43.000000Z,1775059543.0,7.0,25.66,215,215,0,0,0,35,22,215
B1,baseline_indoor_los,baseline,2026-04-01T16:05:44.000000Z,1775059544.0,8.0,25.43,210,210,0,0,0,35,22,210
B1,baseline_indoor_los,baseline,2026-04-01T16:05:45.000000Z,1775059545.0,9.0,25.26,204,204,0,0,0,35,22,204
B1,baseline_indoor_los,baseline,2026-04-01T16:05:46.000000Z,1775059546.0,10.0,25.27,210,210,0,0,0,34,22,210
B1,baseline_indoor_los,baseline,2026-04-01T16:05:48.000000Z,1775059548.0,12.0,25.53,419,419,0,0,0,35,22,419
B1,baseline_indoor_los,baseline,2026-04-01T16:05:49.000000Z,1775059549.0,13.0,25.52,208,208,0,0,0,35,22,208
B1,baseline_indoor_los,baseline,2026-04-01T16:05:50.000000Z,1775059550.0,14.0,25.06,198,198,0,0,0,34,23,198
B1,baseline_indoor_los,baseline,2026-04-01T16:05:51.000000Z,1775059551.0,15.0,25.33,205,205,0,0,0,35,22,205
B1,baseline_indoor_los,baseline,2026-04-01T16:05:52.000000Z,1775059552.0,16.0,25.5,215,215,0,0,0,35,22,215
B1,baseline_indoor_los,baseline,2026-04-01T16:05:53.000000Z,1775059553.0,17.0,25.16,205,205,0,0,0,35,22,205
B1,baseline_indoor_los,baseline,2026-04-01T16:05:54.000000Z,1775059554.0,18.0,25.02,194,194,0,0,0,35,22,194
B1,baseline_indoor_los,baseline,2026-04-01T16:05:55.000000Z,1775059555.0,19.0,25.05,199,199,0,0,0,35,22,199
B1,baseline_indoor_los,baseline,2026-04-01T16:05:56.000000Z,1775059556.0,20.0,24.95,198,198,0,0,0,34,23,198
B1,baseline_indoor_los,baseline,2026-04-01T16:05:57.000000Z,1775059557.0,21.0,25.06,197,197,0,0,0,35,22,197
B1,baseline_indoor_los,baseline,2026-04-01T16:05:58.000000Z,1775059558.0,22.0,25.16,200,200,0,0,0,35,22,200
B1,baseline_indoor_los,baseline,2026-04-01T16:05:59.000000Z,1775059559.0,23.0,25.25,204,204,0,0,0,35,22,204
B1,baseline_indoor_los,baseline,2026-04-01T16:06:00.000000Z,1775059560.0,24.0,25.43,210,210,0,0,0,35,23,210
B1,baseline_indoor_los,baseline,2026-04-01T16:06:01.000000Z,1775059561.0,25.0,25.29,201,201,0,0,0,35,22,201
B1,baseline_indoor_los,baseline,2026-04-01T16:06:02.000000Z,1775059562.0,26.0,25.05,199,199,0,0,0,35,22,199
B1,baseline_indoor_los,baseline,2026-04-01T16:06:04.000000Z,1775059564.0,28.0,25.37,409,409,0,0,0,35,22,409
B1,baseline_indoor_los,baseline,2026-04-01T16:06:05.000000Z,1775059565.0,29.0,25.35,205,205,0,0,0,35,23,205
B1,baseline_indoor_los,baseline,2026-04-01T16:06:06.000000Z,1775059566.0,30.0,25.55,215,215,0,0,0,35,22,215
B1,baseline_indoor_los,baseline,2026-04-01T16:06:07.000000Z,1775059567.0,31.0,24.96,196,196,0,0,0,35,22,196
B1,baseline_indoor_los,baseline,2026-04-01T16:06:08.000000Z,1775059568.0,32.0,25.25,203,203,0,0,0,35,22,203
B1,baseline_indoor_los,baseline,2026-04-01T16:06:09.000000Z,1775059569.0,33.0,25.08,201,201,0,0,0,35,22,201
B1,baseline_indoor_los,baseline,2026-04-01T16:06:10.000000Z,1775059570.0,34.0,25.11,194,194,0,0,0,35,22,194
B1,baseline_indoor_los,baseline,2026-04-01T16:06:11.000000Z,1775059571.0,35.0,25.42,208,208,0,0,0,35,22,208
B1,baseline_indoor_los,baseline,2026-04-01T16:06:12.000000Z,1775059572.0,36.0,25.34,201,201,0,0,0,35,23,201
B1,baseline_indoor_los,baseline,2026-04-01T16:06:13.000000Z,1775059573.0,37.0,25.2,202,202,0,0,0,35,22,202
B1,baseline_indoor_los,baseline,2026-04-01T16:06:14.000000Z,1775059574.0,38.0,24.76,190,190,0,0,0,35,22,190
B1,baseline_indoor_los,baseline,2026-04-01T16:06:15.000000Z,1775059575.0,39.0,25.59,214,214,0,0,0,35,22,214
B1,baseline_indoor_los,baseline,2026-04-01T16:06:16.000000Z,1775059576.0,40.0,25.35,207,207,0,0,0,35,22,207
B1,baseline_indoor_los,baseline,2026-04-01T16:06:17.000000Z,1775059577.0,41.0,24.74,197,197,0,0,0,35,23,197
B1,baseline_indoor_los,baseline,2026-04-01T16:06:18.000000Z,1775059578.0,42.0,25.16,205,205,0,0,0,35,22,205
B1,baseline_indoor_los,baseline,2026-04-01T16:06:20.000000Z,1775059580.0,44.0,25.22,408,408,0,0,0,35,22,408
B1,baseline_indoor_los,baseline,2026-04-01T16:06:21.000000Z,1775059581.0,45.0,25.2,204,204,0,0,0,35,22,204
B1,baseline_indoor_los,baseline,2026-04-01T16:06:22.000000Z,1775059582.0,46.0,25.31,203,203,0,0,0,35,22,203
B1,baseline_indoor_los,baseline,2026-04-01T16:06:23.000000Z,1775059583.0,47.0,25.06,198,198,0,0,0,35,22,198
B1,baseline_indoor_los,baseline,2026-04-01T16:06:24.000000Z,1775059584.0,48.0,25.72,220,220,0,0,0,35,22,220
B1,baseline_indoor_los,baseline,2026-04-01T16:06:25.000000Z,1775059585.0,49.0,25.32,204,204,0,0,0,35,22,204
B1,baseline_indoor_los,baseline,2026-04-01T16:06:26.000000Z,1775059586.0,50.0,25.64,216,216,0,0,0,35,22,216
B1,baseline_indoor_los,baseline,2026-04-01T16:06:27.000000Z,1775059587.0,51.0,24.96,200,200,0,0,0,35,22,200
B1,baseline_indoor_los,baseline,2026-04-01T16:06:28.000000Z,1775059588.0,52.0,25.37,216,216,0,0,0,35,22,216
B1,baseline_indoor_los,baseline,2026-04-01T16:06:29.000000Z,1775059589.0,53.0,24.94,199,199,0,0,0,35,22,199
B1,baseline_indoor_los,baseline,2026-04-01T16:06:30.000000Z,1775059590.0,54.0,26.28,229,229,0,0,0,35,22,229
B1,baseline_indoor_los,baseline,2026-04-01T16:06:31.000000Z,1775059591.0,55.0,24.91,197,197,0,0,0,35,22,197
B1,baseline_indoor_los,baseline,2026-04-01T16:06:32.000000Z,1775059592.0,56.0,24.96,194,194,0,0,0,35,22,194
B1,baseline_indoor_los,baseline,2026-04-01T16:06:33.000000Z,1775059593.0,57.0,25.66,212,212,0,0,0,35,22,212
B1,baseline_indoor_los,baseline,2026-04-01T16:06:34.000000Z,1775059594.0,58.0,25.16,199,199,0,0,0,35,22,199
B1,baseline_indoor_los,baseline,2026-04-01T16:06:36.000000Z,1775059596.0,60.0,25.36,421,421,0,0,0,35,22,421
B1,baseline_indoor_los,baseline,2026-04-01T16:06:37.000000Z,1775059597.0,61.0,24.94,195,195,0,0,0,35,22,195
B1,baseline_indoor_los,baseline,2026-04-01T16:06:38.000000Z,1775059598.0,62.0,24.81,190,190,0,0,0,34,22,190
B1,baseline_indoor_los,baseline,2026-04-01T16:06:39.000000Z,1775059599.0,63.0,25.3,203,203,0,0,0,35,22,203
B1,baseline_indoor_los,baseline,2026-04-01T16:06:40.000000Z,1775059600.0,64.0,25.12,199,199,0,0,0,35,22,199
B1,baseline_indoor_los,baseline,2026-04-01T16:06:41.000000Z,1775059601.0,65.0,25.1,196,196,0,0,0,35,22,196
B1,baseline_indoor_los,baseline,2026-04-01T16:06:42.000000Z,1775059602.0,66.0,24.96,194,194,0,0,0,34,22,194
B1,baseline_indoor_los,baseline,2026-04-01T16:06:43.000000Z,1775059603.0,67.0,25.46,203,203,0,0,0,35,22,203
B1,baseline_indoor_los,baseline,2026-04-01T16:06:44.000000Z,1775059604.0,68.0,26.23,217,217,0,0,0,35,22,217
B1,baseline_indoor_los,baseline,2026-04-01T16:06:45.000000Z,1775059605.0,69.0,24.85,192,192,0,0,0,35,22,192
B1,baseline_indoor_los,baseline,2026-04-01T16:06:46.000000Z,1775059606.0,70.0,24.59,190,190,0,0,0,34,22,190
B1,baseline_indoor_los,baseline,2026-04-01T16:06:47.000000Z,1775059607.0,71.0,25.03,196,196,0,0,0,35,22,196
B1,baseline_indoor_los,baseline,2026-04-01T16:06:49.000000Z,1775059609.0,73.0,25.63,213,213,0,0,0,35,22,213
B1,baseline_indoor_los,baseline,2026-04-01T16:06:50.000000Z,1775059610.0,74.0,25.41,199,199,0,0,0,35,22,199
B1,baseline_indoor_los,baseline,2026-04-01T16:06:51.000000Z,1775059611.0,75.0,25.32,205,205,0,0,0,35,22,205
B1,baseline_indoor_los,baseline,2026-04-01T16:06:53.000000Z,1775059613.0,77.0,25.23,415,415,0,0,0,35,22,415
B1,baseline_indoor_los,baseline,2026-04-01T16:06:54.000000Z,1775059614.0,78.0,25.67,212,212,0,0,0,35,22,212
B1,baseline_indoor_los,baseline,2026-04-01T16:06:55.000000Z,1775059615.0,79.0,24.96,202,202,0,0,0,35,22,202
B1,baseline_indoor_los,baseline,2026-04-01T16:06:56.000000Z,1775059616.0,80.0,24.89,191,191,0,0,0,35,22,191
B1,baseline_indoor_los,baseline,2026-04-01T16:06:57.000000Z,1775059617.0,81.0,25.59,208,208,0,0,0,35,22,208
B1,baseline_indoor_los,baseline,2026-04-01T16:06:58.000000Z,1775059618.0,82.0,24.9,197,197,0,0,0,35,22,197
B1,baseline_indoor_los,baseline,2026-04-01T16:06:59.000000Z,1775059619.0,83.0,25.36,204,204,0,0,0,35,22,204
B1,baseline_indoor_los,baseline,2026-04-01T16:07:00.000000Z,1775059620.0,84.0,25.07,200,200,0,0,0,35,22,200
B1,baseline_indoor_los,baseline,2026-04-01T16:07:01.000000Z,1775059621.0,85.0,25.29,211,211,0,0,0,35,22,211
B1,baseline_indoor_los,baseline,2026-04-01T16:07:02.000000Z,1775059622.0,86.0,26.12,219,219,0,0,0,36,22,219
B1,baseline_indoor_los,baseline,2026-04-01T16:07:03.000000Z,1775059623.0,87.0,25.33,206,206,0,0,0,35,22,206
B1,baseline_indoor_los,baseline,2026-04-01T16:07:04.000000Z,1775059624.0,88.0,24.69,190,190,0,0,0,35,22,190
B1,baseline_indoor_los,baseline,2026-04-01T16:07:05.000000Z,1775059625.0,89.0,25.94,223,223,0,0,0,35,22,223
B1,baseline_indoor_los,baseline,2026-04-01T16:07:06.000000Z,1775059626.0,90.0,24.86,197,197,0,0,0,34,22,197
B1,baseline_indoor_los,baseline,2026-04-01T16:07:07.000000Z,1775059627.0,91.0,24.86,195,195,0,0,0,35,22,195
B1,baseline_indoor_los,baseline,2026-04-01T16:07:09.000000Z,1775059629.0,93.0,25.17,408,408,0,0,0,35,22,408
B1,baseline_indoor_los,baseline,2026-04-01T16:07:10.000000Z,1775059630.0,94.0,25.43,202,202,0,0,0,35,22,202
B1,baseline_indoor_los,baseline,2026-04-01T16:07:11.000000Z,1775059631.0,95.0,24.8,191,191,0,0,0,35,22,191
B1,baseline_indoor_los,baseline,2026-04-01T16:07:12.000000Z,1775059632.0,96.0,25.07,196,196,0,0,0,35,22,196
B1,baseline_indoor_los,baseline,2026-04-01T16:07:13.000000Z,1775059633.0,97.0,25.24,202,202,0,0,0,35,22,202
B1,baseline_indoor_los,baseline,2026-04-01T16:07:14.000000Z,1775059634.0,98.0,25.21,197,197,0,0,0,35,22,197
B1,baseline_indoor_los,baseline,2026-04-01T16:07:15.000000Z,1775059635.0,99.0,25.73,218,218,0,0,0,35,22,218
B1,baseline_indoor_los,baseline,2026-04-01T16:07:16.000000Z,1775059636.0,100.0,24.96,195,195,0,0,0,35,22,195
B1,baseline_indoor_los,baseline,2026-04-01T16:07:17.000000Z,1775059637.0,101.0,25.46,201,201,0,0,0,35,22,201
B1,baseline_indoor_los,baseline,2026-04-01T16:07:18.000000Z,1775059638.0,102.0,25.19,197,197,0,0,0,35,22,197
B1,baseline_indoor_los,baseline,2026-04-01T16:07:19.000000Z,1775059639.0,103.0,25.08,200,200,0,0,0,35,22,200
B1,baseline_indoor_los,baseline,2026-04-01T16:07:20.000000Z,1775059640.0,104.0,25.67,208,208,0,0,0,35,23,208
B1,baseline_indoor_los,baseline,2026-04-01T16:07:21.000000Z,1775059641.0,105.0,24.7,193,193,0,0,0,35,22,193
B1,baseline_indoor_los,baseline,2026-04-01T16:07:22.000000Z,1775059642.0,106.0,25.02,198,198,0,0,0,35,22,198
B1,baseline_indoor_los,baseline,2026-04-01T16:07:23.000000Z,1775059643.0,107.0,25.18,200,200,0,0,0,35,22,200
B1,baseline_indoor_los,baseline,2026-04-01T16:07:25.000000Z,1775059645.0,109.0,25.25,409,409,0,0,0,35,22,409
B1,baseline_indoor_los,baseline,2026-04-01T16:07:26.000000Z,1775059646.0,110.0,25.69,207,207,0,0,0,35,22,207
B1,baseline_indoor_los,baseline,2026-04-01T16:07:27.000000Z,1775059647.0,111.0,25.38,207,207,0,0,0,35,22,207
B1,baseline_indoor_los,baseline,2026-04-01T16:07:28.000000Z,1775059648.0,112.0,25.01,193,193,0,0,0,35,22,193
B1,baseline_indoor_los,baseline,2026-04-01T16:07:29.000000Z,1775059649.0,113.0,25.6,211,211,0,0,0,35,23,211
B1,baseline_indoor_los,baseline,2026-04-01T16:07:30.000000Z,1775059650.0,114.0,25.33,205,205,0,0,0,35,22,205
B1,baseline_indoor_los,baseline,2026-04-01T16:07:31.000000Z,1775059651.0,115.0,25.74,210,210,0,0,0,35,22,210
B1,baseline_indoor_los,baseline,2026-04-01T16:07:32.000000Z,1775059652.0,116.0,25.11,199,199,0,0,0,35,22,199
B1,baseline_indoor_los,baseline,2026-04-01T16:07:33.000000Z,1775059653.0,117.0,25.03,202,202,0,0,0,35,22,202
B1,baseline_indoor_los,baseline,2026-04-01T16:07:34.000000Z,1775059654.0,118.0,25.14,195,195,0,0,0,35,22,195
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:11.000000Z,1775059691.0,1.0,47.36,28,28,4,0,2,65,-26,14
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:13.000000Z,1775059693.0,3.0,37.21,94,94,0,0,0,39,34,94
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:14.000000Z,1775059694.0,4.0,37.54,200,200,0,0,0,39,36,200
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:15.000000Z,1775059695.0,5.0,38.27,224,224,0,0,0,42,32,224
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:16.000000Z,1775059696.0,6.0,38.61,205,205,0,0,0,43,31,205
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:17.000000Z,1775059697.0,7.0,40.58,224,224,0,0,0,45,38,224
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:18.000000Z,1775059698.0,8.0,40.38,222,222,0,0,0,43,38,222
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:19.000000Z,1775059699.0,9.0,37.75,219,219,0,0,0,42,32,219
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:20.000000Z,1775059700.0,10.0,36.7,225,225,0,0,0,41,17,225
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:21.000000Z,1775059701.0,11.0,35.72,216,216,0,0,0,43,20,216
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:22.000000Z,1775059702.0,12.0,36.36,216,216,0,0,0,48,17,216
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:24.000000Z,1775059704.0,14.0,40.16,471,471,0,0,0,45,35,471
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:25.000000Z,1775059705.0,15.0,37.32,209,209,0,0,0,42,19,209
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:26.000000Z,1775059706.0,16.0,37.29,221,221,0,0,0,42,24,221
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:27.000000Z,1775059707.0,17.0,35.86,229,229,0,0,0,41,8,229
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:28.000000Z,1775059708.0,18.0,37.58,222,222,0,0,0,40,22,222
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:29.000000Z,1775059709.0,19.0,35.18,203,203,0,0,0,40,22,203
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:30.000000Z,1775059710.0,20.0,34.04,219,219,0,0,0,40,-1,218
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:31.000000Z,1775059711.0,21.0,35.95,219,219,0,0,0,39,26,219
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:32.000000Z,1775059712.0,22.0,28.76,234,234,0,0,0,40,5,232
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:33.000000Z,1775059713.0,23.0,35.48,219,219,0,0,0,41,13,219
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:34.000000Z,1775059714.0,24.0,39.56,224,224,0,0,0,41,38,224
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:35.000000Z,1775059715.0,25.0,39.63,219,219,0,0,0,41,38,219
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:36.000000Z,1775059716.0,26.0,39.66,215,215,0,0,0,41,39,215
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:37.000000Z,1775059717.0,27.0,39.51,211,211,0,0,0,40,39,211
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:38.000000Z,1775059718.0,28.0,25.52,266,266,4,0,6,65,-37,205
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:40.000000Z,1775059720.0,30.0,28.14,501,501,4,0,9,65,-41,412
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:41.000000Z,1775059721.0,31.0,39.51,209,209,0,0,0,41,38,209
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:42.000000Z,1775059722.0,32.0,39.57,212,212,0,0,0,41,38,212
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:43.000000Z,1775059723.0,33.0,39.43,212,212,0,0,0,41,-18,211
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:44.000000Z,1775059724.0,34.0,39.54,213,213,0,0,0,41,37,213
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:45.000000Z,1775059725.0,35.0,38.86,228,228,0,0,0,40,36,228
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:46.000000Z,1775059726.0,36.0,39.29,208,208,0,0,0,40,37,208
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:47.000000Z,1775059727.0,37.0,40.8,192,192,4,0,3,65,37,177
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:48.000000Z,1775059728.0,38.0,48.98,182,182,4,0,12,65,40,122
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:49.000000Z,1775059729.0,39.0,41.18,206,206,0,0,0,42,40,206
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:50.000000Z,1775059730.0,40.0,40.98,229,229,0,0,0,43,40,229
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:51.000000Z,1775059731.0,41.0,41.16,222,222,0,0,0,42,40,222
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:52.000000Z,1775059732.0,42.0,41.73,214,214,1,0,0,65,39,207
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:53.000000Z,1775059733.0,43.0,44.13,243,243,4,0,10,65,23,200
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:54.000000Z,1775059734.0,44.0,39.47,231,231,0,0,0,44,33,231
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:56.000000Z,1775059736.0,46.0,38.89,446,446,0,0,0,44,29,446
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:57.000000Z,1775059737.0,47.0,35.44,216,216,2,0,0,65,11,193
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:58.000000Z,1775059738.0,48.0,46.94,234,234,4,0,23,65,-66,88
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:59.000000Z,1775059739.0,49.0,65.0,102,102,4,0,20,65,65,0
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:00.000000Z,1775059740.0,50.0,48.97,216,216,4,0,21,65,-66,66
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:01.000000Z,1775059741.0,51.0,48.37,310,310,4,0,36,65,-66,97
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:02.000000Z,1775059742.0,52.0,29.38,265,265,3,0,0,40,-66,184
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:03.000000Z,1775059743.0,53.0,30.1,292,292,4,0,1,40,-66,188
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:04.000000Z,1775059744.0,54.0,30.26,303,303,2,0,0,40,-66,200
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:05.000000Z,1775059745.0,55.0,27.26,330,330,4,0,12,65,-66,177
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:06.000000Z,1775059746.0,56.0,38.8,573,573,4,0,111,65,-66,5
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:07.000000Z,1775059747.0,57.0,64.35,500,500,4,0,104,65,-66,0
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:08.000000Z,1775059748.0,58.0,65.0,496,496,4,0,100,65,65,0
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:09.000000Z,1775059749.0,59.0,65.0,490,490,4,0,95,65,65,0
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:10.000000Z,1775059750.0,60.0,65.0,141,141,4,0,30,65,65,0
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:38.000000Z,1775061338.0,0.0,36.71,7,7,0,0,0,38,32,7
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:39.000000Z,1775061339.0,1.0,35.33,9,9,0,0,0,37,30,9
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:40.000000Z,1775061340.0,2.0,29.18,187,187,0,0,0,37,25,187
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:41.000000Z,1775061341.0,3.0,27.5,342,342,0,0,0,37,25,342
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:42.000000Z,1775061342.0,4.0,28.18,360,360,0,0,0,37,25,360
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:43.000000Z,1775061343.0,5.0,27.73,354,354,0,0,0,37,25,354
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:44.000000Z,1775061344.0,6.0,27.62,346,346,0,0,0,37,25,346
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:45.000000Z,1775061345.0,7.0,27.41,337,337,0,0,0,37,25,337
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:46.000000Z,1775061346.0,8.0,27.68,346,346,0,0,0,37,25,346
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:48.000000Z,1775061348.0,10.0,27.76,699,699,0,0,0,37,25,699
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:49.000000Z,1775061349.0,11.0,27.74,346,346,0,0,0,38,25,346
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:50.000000Z,1775061350.0,12.0,27.24,330,330,0,0,0,37,25,330
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:51.000000Z,1775061351.0,13.0,27.49,345,345,0,0,0,37,25,345
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:52.000000Z,1775061352.0,14.0,27.42,336,336,0,0,0,37,25,336
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:53.000000Z,1775061353.0,15.0,27.47,343,343,0,0,0,37,25,343
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:54.000000Z,1775061354.0,16.0,27.24,331,331,0,0,0,38,25,331
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:55.000000Z,1775061355.0,17.0,27.51,343,343,0,0,0,37,25,343
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:56.000000Z,1775061356.0,18.0,27.02,317,317,0,0,0,37,25,317
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:57.000000Z,1775061357.0,19.0,26.84,318,318,0,0,0,37,25,318
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:58.000000Z,1775061358.0,20.0,27.0,323,323,0,0,0,37,25,323
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:59.000000Z,1775061359.0,21.0,27.69,346,346,0,0,0,37,25,346
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:00.000000Z,1775061360.0,22.0,27.58,343,343,0,0,0,37,25,343
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:01.000000Z,1775061361.0,23.0,27.27,329,329,0,0,0,37,25,329
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:02.000000Z,1775061362.0,24.0,27.67,350,350,0,0,0,37,25,350
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:03.000000Z,1775061363.0,25.0,27.58,336,336,0,0,0,37,25,336
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:05.000000Z,1775061365.0,27.0,27.53,689,689,0,0,0,37,25,689
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:06.000000Z,1775061366.0,28.0,27.24,330,330,0,0,0,37,25,330
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:07.000000Z,1775061367.0,29.0,27.41,343,343,0,0,0,37,25,343
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:08.000000Z,1775061368.0,30.0,27.69,350,350,0,0,0,37,25,350
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:09.000000Z,1775061369.0,31.0,27.69,350,350,0,0,0,37,25,350
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:10.000000Z,1775061370.0,32.0,27.61,346,346,0,0,0,37,25,346
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:11.000000Z,1775061371.0,33.0,27.44,336,336,0,0,0,38,25,336
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:12.000000Z,1775061372.0,34.0,27.74,352,352,0,0,0,37,25,352
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:13.000000Z,1775061373.0,35.0,27.68,351,351,0,0,0,37,25,351
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:14.000000Z,1775061374.0,36.0,27.83,350,350,0,0,0,37,25,350
