scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_mcs,cell_id,cons_retx_max,duUeIndex,max_nof_harq_retxs,mcs_count,mcs_max,mcs_min,stream_id
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:46.000000Z,1775059726.0,36.0,27.55,0,4,0,4,7457,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:47.000000Z,1775059727.0,37.0,19.96,0,4,0,4,18749,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:47.000000Z,1775059727.0,37.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:47.000000Z,1775059727.0,37.0,27.56,0,4,0,4,7652,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:48.000000Z,1775059728.0,38.0,19.96,0,4,0,4,19166,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:48.000000Z,1775059728.0,38.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:48.000000Z,1775059728.0,38.0,27.57,0,4,0,4,7844,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:49.000000Z,1775059729.0,39.0,19.96,0,4,0,4,19718,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:49.000000Z,1775059729.0,39.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:49.000000Z,1775059729.0,39.0,27.58,0,4,0,4,8054,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:50.000000Z,1775059730.0,40.0,19.95,0,4,0,4,20284,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:50.000000Z,1775059730.0,40.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:50.000000Z,1775059730.0,40.0,27.59,0,4,0,4,8283,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:51.000000Z,1775059731.0,41.0,19.95,0,4,0,4,20807,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:51.000000Z,1775059731.0,41.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:51.000000Z,1775059731.0,41.0,27.6,0,4,0,4,8504,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:52.000000Z,1775059732.0,42.0,19.95,0,4,0,4,21356,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:52.000000Z,1775059732.0,42.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:52.000000Z,1775059732.0,42.0,27.61,0,4,0,4,8719,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:53.000000Z,1775059733.0,43.0,19.95,0,4,0,4,21860,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:53.000000Z,1775059733.0,43.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:53.000000Z,1775059733.0,43.0,27.62,0,4,0,4,8972,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:54.000000Z,1775059734.0,44.0,19.95,0,4,0,4,22426,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:54.000000Z,1775059734.0,44.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:54.000000Z,1775059734.0,44.0,27.63,0,4,0,4,9200,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:56.000000Z,1775059736.0,46.0,19.95,0,4,0,4,23525,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:56.000000Z,1775059736.0,46.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:56.000000Z,1775059736.0,46.0,27.65,0,4,0,4,9647,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:57.000000Z,1775059737.0,47.0,19.95,0,4,0,4,24021,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:57.000000Z,1775059737.0,47.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:57.000000Z,1775059737.0,47.0,27.65,0,4,0,4,9865,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:58.000000Z,1775059738.0,48.0,19.95,0,4,0,4,24331,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:58.000000Z,1775059738.0,48.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:58.000000Z,1775059738.0,48.0,27.66,0,4,0,4,10120,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:59.000000Z,1775059739.0,49.0,19.95,0,4,0,4,24658,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:59.000000Z,1775059739.0,49.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:08:59.000000Z,1775059739.0,49.0,27.66,0,4,0,4,10242,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:00.000000Z,1775059740.0,50.0,19.95,0,4,0,4,25017,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:00.000000Z,1775059740.0,50.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:00.000000Z,1775059740.0,50.0,27.67,0,4,0,4,10484,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:01.000000Z,1775059741.0,51.0,19.95,0,4,0,4,25401,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:01.000000Z,1775059741.0,51.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:01.000000Z,1775059741.0,51.0,27.67,0,4,0,4,10823,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:02.000000Z,1775059742.0,52.0,19.95,0,4,0,4,25925,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:02.000000Z,1775059742.0,52.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:02.000000Z,1775059742.0,52.0,27.68,0,4,0,4,11092,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:03.000000Z,1775059743.0,53.0,19.95,0,4,0,4,26434,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:03.000000Z,1775059743.0,53.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:03.000000Z,1775059743.0,53.0,27.69,0,4,0,4,11383,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:04.000000Z,1775059744.0,54.0,19.87,0,4,0,4,26980,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:04.000000Z,1775059744.0,54.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:04.000000Z,1775059744.0,54.0,27.69,0,4,0,4,11687,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:05.000000Z,1775059745.0,55.0,19.6,0,4,0,4,27598,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:05.000000Z,1775059745.0,55.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:05.000000Z,1775059745.0,55.0,27.64,0,4,0,4,12031,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:06.000000Z,1775059746.0,56.0,19.27,0,4,0,4,28395,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:06.000000Z,1775059746.0,56.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:06.000000Z,1775059746.0,56.0,27.34,0,4,0,4,12715,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:07.000000Z,1775059747.0,57.0,19.23,0,4,0,4,28487,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:07.000000Z,1775059747.0,57.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:07.000000Z,1775059747.0,57.0,27.35,0,4,0,4,13312,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:08.000000Z,1775059748.0,58.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:08.000000Z,1775059748.0,58.0,27.38,0,4,0,4,13908,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:09.000000Z,1775059749.0,59.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:09.000000Z,1775059749.0,59.0,27.4,0,4,0,4,14493,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:10.000000Z,1775059750.0,60.0,0.0,0,0,514,4,1,0,0,001012d1-75d3-e185-7e02-3e162a440fdb
B2,baseline_pedestrian_nlos,baseline,2026-04-01T16:09:10.000000Z,1775059750.0,60.0,27.41,0,4,0,4,14664,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:38.000000Z,1775061338.0,0.0,16.8,0,0,0,4,10,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:38.000000Z,1775061338.0,0.0,22.12,0,0,0,4,8,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:39.000000Z,1775061339.0,1.0,8.55,0,0,0,4,22,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:39.000000Z,1775061339.0,1.0,25.06,0,0,0,4,16,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:40.000000Z,1775061340.0,2.0,21.29,0,0,0,4,68,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:40.000000Z,1775061340.0,2.0,27.09,0,0,0,4,206,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:41.000000Z,1775061341.0,3.0,26.16,0,0,0,4,393,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:41.000000Z,1775061341.0,3.0,27.66,0,0,0,4,550,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:42.000000Z,1775061342.0,4.0,27.03,0,0,0,4,931,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:42.000000Z,1775061342.0,4.0,27.76,0,0,0,4,911,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:43.000000Z,1775061343.0,5.0,27.28,0,0,0,4,1483,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:43.000000Z,1775061343.0,5.0,27.83,0,0,0,4,1263,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:44.000000Z,1775061344.0,6.0,27.38,0,0,0,4,2034,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:44.000000Z,1775061344.0,6.0,27.87,0,0,0,4,1610,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:45.000000Z,1775061345.0,7.0,27.45,0,0,0,4,2579,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:45.000000Z,1775061345.0,7.0,27.89,0,0,0,4,1948,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:46.000000Z,1775061346.0,8.0,27.49,0,0,0,4,3127,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:46.000000Z,1775061346.0,8.0,27.91,0,0,0,4,2293,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:48.000000Z,1775061348.0,10.0,27.55,0,0,0,4,4219,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:48.000000Z,1775061348.0,10.0,27.92,0,0,0,4,2989,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:49.000000Z,1775061349.0,11.0,27.57,0,0,0,4,4774,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:49.000000Z,1775061349.0,11.0,27.93,0,0,0,4,3338,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:50.000000Z,1775061350.0,12.0,27.58,0,0,0,4,5324,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:50.000000Z,1775061350.0,12.0,27.93,0,0,0,4,3668,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:51.000000Z,1775061351.0,13.0,27.59,0,0,0,4,5871,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:51.000000Z,1775061351.0,13.0,27.94,0,0,0,4,4012,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:52.000000Z,1775061352.0,14.0,27.6,0,0,0,4,6415,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:52.000000Z,1775061352.0,14.0,27.94,0,0,0,4,4348,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:53.000000Z,1775061353.0,15.0,27.61,0,0,0,4,6964,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:53.000000Z,1775061353.0,15.0,27.95,0,0,0,4,4691,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:54.000000Z,1775061354.0,16.0,27.62,0,0,0,4,7456,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:54.000000Z,1775061354.0,16.0,27.95,0,0,0,4,5023,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:55.000000Z,1775061355.0,17.0,27.62,0,0,0,4,7975,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:55.000000Z,1775061355.0,17.0,27.95,0,0,0,4,5366,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:56.000000Z,1775061356.0,18.0,27.63,0,0,0,4,8439,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:56.000000Z,1775061356.0,18.0,27.96,0,0,0,4,5684,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:57.000000Z,1775061357.0,19.0,27.63,0,0,0,4,8871,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:57.000000Z,1775061357.0,19.0,27.96,0,0,0,4,6002,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:58.000000Z,1775061358.0,20.0,27.63,0,0,0,4,9351,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:58.000000Z,1775061358.0,20.0,27.96,0,0,0,4,6325,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:59.000000Z,1775061359.0,21.0,27.64,0,0,0,4,9885,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:35:59.000000Z,1775061359.0,21.0,27.96,0,0,0,4,6670,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:00.000000Z,1775061360.0,22.0,27.64,0,0,0,4,10417,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:00.000000Z,1775061360.0,22.0,27.97,0,0,0,4,7012,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:01.000000Z,1775061361.0,23.0,27.64,0,0,0,4,10922,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:01.000000Z,1775061361.0,23.0,27.97,0,0,0,4,7342,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:02.000000Z,1775061362.0,24.0,27.65,0,0,0,4,11465,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:02.000000Z,1775061362.0,24.0,27.97,0,0,0,4,7691,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:03.000000Z,1775061363.0,25.0,27.65,0,0,0,4,12014,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:03.000000Z,1775061363.0,25.0,27.97,0,0,0,4,8028,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:05.000000Z,1775061365.0,27.0,27.65,0,0,0,4,13098,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:05.000000Z,1775061365.0,27.0,27.97,0,0,0,4,8717,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:06.000000Z,1775061366.0,28.0,27.66,0,0,0,4,13623,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:06.000000Z,1775061366.0,28.0,27.97,0,0,0,4,9047,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:07.000000Z,1775061367.0,29.0,27.66,0,0,0,4,14161,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:07.000000Z,1775061367.0,29.0,27.97,0,0,0,4,9390,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:08.000000Z,1775061368.0,30.0,27.66,0,0,0,4,14709,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:08.000000Z,1775061368.0,30.0,27.98,0,0,0,4,9740,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:09.000000Z,1775061369.0,31.0,27.66,0,0,0,4,15249,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:09.000000Z,1775061369.0,31.0,27.98,0,0,0,4,10089,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:10.000000Z,1775061370.0,32.0,27.66,0,0,0,4,15796,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:10.000000Z,1775061370.0,32.0,27.98,0,0,0,4,10434,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:11.000000Z,1775061371.0,33.0,27.66,0,0,0,4,16332,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:11.000000Z,1775061371.0,33.0,27.98,0,0,0,4,10771,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:12.000000Z,1775061372.0,34.0,27.66,0,0,0,4,16877,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:12.000000Z,1775061372.0,34.0,27.98,0,0,0,4,11124,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:13.000000Z,1775061373.0,35.0,27.66,0,0,0,4,17429,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:13.000000Z,1775061373.0,35.0,27.98,0,0,0,4,11475,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:14.000000Z,1775061374.0,36.0,27.66,0,0,0,4,17975,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:14.000000Z,1775061374.0,36.0,27.98,0,0,0,4,11823,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:15.000000Z,1775061375.0,37.0,27.66,0,0,0,4,18522,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:15.000000Z,1775061375.0,37.0,27.98,0,0,0,4,12174,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:16.000000Z,1775061376.0,38.0,27.66,0,0,0,4,19060,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:16.000000Z,1775061376.0,38.0,27.98,0,0,0,4,12521,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:17.000000Z,1775061377.0,39.0,27.67,0,0,0,4,19603,28,0,00101a85-7541-ec24-90c9-4e1ae9d5f08e
L1,rlf_cycle_clean_channel,rlf_cycle,2026-04-01T16:36:17.000000Z,1775061377.0,39.0,27.98,0,0,0,4,12865,28,0,001012d1-75d3-e185-7e02-3e162a440fdb
