scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,hook_name,max_us,num,p50_us,p90_us,p99_us
00,baseline_clean,baseline,2026-03-25T19:50:18.000000Z,1774468218.0,13.0,fapi_ul_tti_request,9.638,728,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:18.000000Z,1774468218.0,13.0,fapi_dl_tti_request,17.251,728,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:19.000000Z,1774468219.0,14.0,pdcp_ul_deliver_sdu,7.683,909,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:19.000000Z,1774468219.0,14.0,pdcp_ul_rx_data_pdu,12.013,909,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:19.000000Z,1774468219.0,14.0,rlc_dl_tx_pdu,11.035,60,3.072,6.144,12.288
00,baseline_clean,baseline,2026-03-25T19:50:19.000000Z,1774468219.0,14.0,rlc_ul_sdu_delivered,17.809,909,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:19.000000Z,1774468219.0,14.0,rlc_ul_rx_pdu,6.146,1099,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:19.000000Z,1774468219.0,14.0,fapi_ul_tti_request,24.304,737,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:19.000000Z,1774468219.0,14.0,fapi_dl_tti_request,10.616,737,1.536,3.072,3.072
00,baseline_clean,baseline,2026-03-25T19:50:20.000000Z,1774468220.0,15.0,pdcp_ul_deliver_sdu,34.362,893,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:20.000000Z,1774468220.0,15.0,pdcp_ul_rx_data_pdu,12.781,893,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:20.000000Z,1774468220.0,15.0,rlc_dl_tx_pdu,7.124,58,3.072,6.144,6.144
00,baseline_clean,baseline,2026-03-25T19:50:20.000000Z,1774468220.0,15.0,rlc_ul_sdu_delivered,10.826,893,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:20.000000Z,1774468220.0,15.0,rlc_ul_rx_pdu,25.701,1073,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:20.000000Z,1774468220.0,15.0,fapi_ul_tti_request,29.612,718,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:20.000000Z,1774468220.0,15.0,fapi_dl_tti_request,6.635,718,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:21.000000Z,1774468221.0,16.0,pdcp_ul_deliver_sdu,9.149,899,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:21.000000Z,1774468221.0,16.0,pdcp_ul_rx_data_pdu,11.035,899,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:21.000000Z,1774468221.0,16.0,rlc_dl_tx_pdu,13.48,55,3.072,6.144,12.288
00,baseline_clean,baseline,2026-03-25T19:50:21.000000Z,1774468221.0,16.0,rlc_ul_sdu_delivered,10.756,899,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:21.000000Z,1774468221.0,16.0,rlc_ul_rx_pdu,8.381,1077,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:21.000000Z,1774468221.0,16.0,fapi_ul_tti_request,17.181,683,1.536,3.072,12.288
00,baseline_clean,baseline,2026-03-25T19:50:21.000000Z,1774468221.0,16.0,fapi_dl_tti_request,9.568,683,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:22.000000Z,1774468222.0,17.0,pdcp_ul_deliver_sdu,6.146,905,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:22.000000Z,1774468222.0,17.0,pdcp_ul_rx_data_pdu,14.667,905,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:22.000000Z,1774468222.0,17.0,rlc_dl_tx_pdu,9.499,56,3.072,6.144,12.288
00,baseline_clean,baseline,2026-03-25T19:50:22.000000Z,1774468222.0,17.0,rlc_ul_sdu_delivered,27.657,905,1.536,3.072,12.288
00,baseline_clean,baseline,2026-03-25T19:50:22.000000Z,1774468222.0,17.0,rlc_ul_rx_pdu,12.991,1074,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:22.000000Z,1774468222.0,17.0,fapi_ul_tti_request,20.254,705,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:22.000000Z,1774468222.0,17.0,fapi_dl_tti_request,26.191,705,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:23.000000Z,1774468223.0,18.0,pdcp_ul_deliver_sdu,11.803,893,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:23.000000Z,1774468223.0,18.0,pdcp_ul_rx_data_pdu,10.755,893,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:23.000000Z,1774468223.0,18.0,rlc_dl_tx_pdu,7.124,59,3.072,6.144,6.144
00,baseline_clean,baseline,2026-03-25T19:50:23.000000Z,1774468223.0,18.0,rlc_ul_sdu_delivered,16.273,893,1.536,3.072,12.288
00,baseline_clean,baseline,2026-03-25T19:50:23.000000Z,1774468223.0,18.0,rlc_ul_rx_pdu,11.105,1067,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:23.000000Z,1774468223.0,18.0,fapi_ul_tti_request,11.454,703,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:23.000000Z,1774468223.0,18.0,fapi_dl_tti_request,9.708,703,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:24.000000Z,1774468224.0,19.0,pdcp_ul_deliver_sdu,7.193,912,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:24.000000Z,1774468224.0,19.0,pdcp_ul_rx_data_pdu,34.781,912,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:24.000000Z,1774468224.0,19.0,rlc_dl_tx_pdu,9.498,57,3.072,6.144,12.288
00,baseline_clean,baseline,2026-03-25T19:50:24.000000Z,1774468224.0,19.0,rlc_ul_sdu_delivered,18.508,912,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:24.000000Z,1774468224.0,19.0,rlc_ul_rx_pdu,13.829,1084,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:24.000000Z,1774468224.0,19.0,fapi_ul_tti_request,10.267,689,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:24.000000Z,1774468224.0,19.0,fapi_dl_tti_request,13.759,689,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:25.000000Z,1774468225.0,20.0,pdcp_ul_deliver_sdu,23.886,892,1.536,1.536,3.072
00,baseline_clean,baseline,2026-03-25T19:50:25.000000Z,1774468225.0,20.0,pdcp_ul_rx_data_pdu,10.057,892,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:25.000000Z,1774468225.0,20.0,rlc_dl_tx_pdu,9.708,54,3.072,6.144,12.288
00,baseline_clean,baseline,2026-03-25T19:50:25.000000Z,1774468225.0,20.0,rlc_ul_sdu_delivered,20.533,892,1.536,3.072,12.288
00,baseline_clean,baseline,2026-03-25T19:50:25.000000Z,1774468225.0,20.0,rlc_ul_rx_pdu,9.638,1049,1.536,1.536,6.144
00,baseline_clean,baseline,2026-03-25T19:50:25.000000Z,1774468225.0,20.0,fapi_ul_tti_request,27.588,684,1.536,3.072,6.144
00,baseline_clean,baseline,2026-03-25T19:50:25.000000Z,1774468225.0,20.0,fapi_dl_tti_request,19.486,684,1.536,3.072,6.144
